time,scanner,advertiser,power,rssi
2022-02-06T15:26:30Z,414089200665806602,1718992394932994344,-11,-81
2022-02-06T15:26:30Z,414089200665806602,1718992394932994344,-11,-83
2022-02-06T15:26:30Z,414089200665806602,1718992394932994344,-11,-83
2022-02-06T15:26:31Z,414089200665806602,1718992394932994344,-11,-79
2022-02-06T15:26:31Z,414089200665806602,1718992394932994344,-11,-79
2022-02-06T15:26:31Z,414089200665806602,1718992394932994344,-11,-81
2022-02-06T15:26:31Z,414089200665806602,1718992394932994344,-11,-83
2022-02-06T15:26:31Z,414089200665806602,1718992394932994344,-11,-83
2022-02-06T15:26:31Z,414089200665806602,1718992394932994344,-11,-83
2022-02-06T15:26:31Z,414089200665806602,1718992394932994344,-11,-83
2022-02-06T15:26:32Z,414089200665806602,1718992394932994344,-11,-81
2022-02-06T15:26:32Z,414089200665806602,1718992394932994344,-11,-78
2022-02-06T15:26:32Z,414089200665806602,1718992394932994344,-11,-78
2022-02-06T15:26:33Z,414089200665806602,1718992394932994344,-11,-83
2022-02-06T15:26:33Z,414089200665806602,1718992394932994344,-11,-79
2022-02-06T15:26:33Z,414089200665806602,1718992394932994344,-11,-82
2022-02-06T15:26:34Z,414089200665806602,1718992394932994344,-11,-83
2022-02-06T15:26:34Z,414089200665806602,1718992394932994344,-11,-82
2022-02-06T15:26:34Z,414089200665806602,1718992394932994344,-11,-82
2022-02-06T15:26:35Z,414089200665806602,1718992394932994344,-11,-82
2022-02-06T15:26:35Z,414089200665806602,1718992394932994344,-11,-78
2022-02-06T15:26:35Z,414089200665806602,1718992394932994344,-11,-78
2022-02-06T15:26:35Z,414089200665806602,1718992394932994344,-11,-83
2022-02-06T15:26:36Z,414089200665806602,1718992394932994344,-11,-84
2022-02-06T15:26:37Z,414089200665806602,1718992394932994344,-11,-79
2022-02-06T15:26:37Z,414089200665806602,1718992394932994344,-11,-82
2022-02-06T15:26:38Z,414089200665806602,1718992394932994344,-11,-82
2022-02-06T15:26:39Z,414089200665806602,1718992394932994344,-11,-83
2022-02-06T15:26:39Z,414089200665806602,1718992394932994344,-11,-83
2022-02-06T15:26:40Z,414089200665806602,1718992394932994344,-11,-82
2022-02-06T15:26:40Z,414089200665806602,1718992394932994344,-11,-83
2022-02-06T15:26:40Z,414089200665806602,1718992394932994344,-11,-82
2022-02-06T15:26:40Z,414089200665806602,1718992394932994344,-11,-82
2022-02-06T15:26:40Z,414089200665806602,1718992394932994344,-11,-83
2022-02-06T15:26:41Z,414089200665806602,1718992394932994344,-11,-79
2022-02-06T15:26:41Z,414089200665806602,1718992394932994344,-11,-82
2022-02-06T15:26:41Z,414089200665806602,1718992394932994344,-11,-79
2022-02-06T15:26:42Z,414089200665806602,1718992394932994344,-11,-84
2022-02-06T15:26:42Z,414089200665806602,1718992394932994344,-11,-82
2022-02-06T15:26:42Z,414089200665806602,1718992394932994344,-11,-84
2022-02-06T15:26:43Z,414089200665806602,1718992394932994344,-11,-81
2022-02-06T15:26:43Z,414089200665806602,1718992394932994344,-11,-84
2022-02-06T15:26:43Z,414089200665806602,1718992394932994344,-11,-81
2022-02-06T15:26:44Z,414089200665806602,1718992394932994344,-11,-82
2022-02-06T15:26:44Z,414089200665806602,1718992394932994344,-11,-78
2022-02-06T15:26:44Z,414089200665806602,1718992394932994344,-11,-83
2022-02-06T15:26:44Z,414089200665806602,1718992394932994344,-11,-83
2022-02-06T15:26:44Z,414089200665806602,1718992394932994344,-11,-82
2022-02-06T15:26:44Z,414089200665806602,1718992394932994344,-11,-82
2022-02-06T15:26:45Z,414089200665806602,1718992394932994344,-11,-82
