time,scanner,advertiser,power,rssi
2022-02-06T15:11:47Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:47Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:47Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:47Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:47Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:48Z,6111564016254648366,6121893215584981518,-7,-74
2022-02-06T15:11:48Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:48Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:48Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:48Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:49Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:49Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:49Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:49Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:49Z,6111564016254648366,6121893215584981518,-7,-71
2022-02-06T15:11:49Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:49Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:54Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:11:54Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:11:54Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:11:54Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:11:55Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:11:55Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:11:55Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:11:55Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:11:55Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:11:55Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:11:56Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:11:56Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:11:56Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:11:56Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:11:56Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:11:38Z,6111564016254648366,6121893215584981518,-7,-64
2022-02-06T15:11:38Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:11:39Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:11:39Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:11:39Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:11:39Z,6111564016254648366,6121893215584981518,-7,-69
2022-02-06T15:11:39Z,6111564016254648366,6121893215584981518,-7,-69
2022-02-06T15:11:40Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:11:40Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:11:40Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:11:40Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:11:40Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:11:40Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:11:41Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:11:41Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:11:41Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:11:41Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:11:41Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:11:41Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:11:38Z,6121893215584981518,6111564016254648366,-11,-77
2022-02-06T15:11:38Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:39Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:39Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:39Z,6121893215584981518,6111564016254648366,-11,-80
2022-02-06T15:11:40Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:56Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:11:57Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:57Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:57Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:57Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:58Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:58Z,6111564016254648366,6121893215584981518,-7,-74
2022-02-06T15:11:58Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:58Z,6111564016254648366,6121893215584981518,-7,-74
2022-02-06T15:11:58Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:59Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:59Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:11:59Z,6111564016254648366,6121893215584981518,-7,-74
2022-02-06T15:11:59Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:00Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:00Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:00Z,6111564016254648366,6121893215584981518,-7,-74
2022-02-06T15:12:00Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:00Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:00Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:01Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:01Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:01Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:01Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:01Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:01Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:02Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:02Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:02Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:02Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:02Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:03Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:03Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:03Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:03Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:03Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:03Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:04Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:04Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:04Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:04Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:04Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:04Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:05Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:05Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:05Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:05Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:05Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:05Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:05Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:06Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:06Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:06Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:06Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:06Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:06Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:07Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:07Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:07Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:07Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:07Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:08Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:08Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:08Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:08Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:08Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:08Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:08Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:09Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:09Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:13Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:13Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:13Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:13Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:14Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:14Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:14Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:14Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:14Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:15Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:15Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:15Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:15Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:15Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:16Z,6111564016254648366,6121893215584981518,-7,-69
2022-02-06T15:12:16Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:16Z,6111564016254648366,6121893215584981518,-7,-69
2022-02-06T15:12:16Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:16Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:16Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:17Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:17Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:17Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:17Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:17Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:17Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:18Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:18Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:18Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:18Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:19Z,6111564016254648366,6121893215584981518,-7,-64
2022-02-06T15:12:19Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:19Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:19Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:19Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:19Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:19Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:20Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:20Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:20Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:20Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:21Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:21Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:21Z,6111564016254648366,6121893215584981518,-7,-65
2022-02-06T15:12:21Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:21Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:22Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:22Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:22Z,6111564016254648366,6121893215584981518,-7,-74
2022-02-06T15:12:22Z,6111564016254648366,6121893215584981518,-7,-71
2022-02-06T15:12:22Z,6111564016254648366,6121893215584981518,-7,-74
2022-02-06T15:12:22Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:23Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:23Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:23Z,6111564016254648366,6121893215584981518,-7,-74
2022-02-06T15:12:23Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:23Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:24Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:24Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:24Z,6111564016254648366,6121893215584981518,-7,-74
2022-02-06T15:12:24Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:25Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:25Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:25Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:25Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:25Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:25Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:25Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:26Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:26Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:26Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:26Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:26Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:26Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:26Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:27Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:27Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:27Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:27Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:27Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:27Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:27Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:28Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:28Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:28Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:28Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:29Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:29Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:29Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:29Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:34Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:34Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:34Z,6111564016254648366,6121893215584981518,-7,-72
2022-02-06T15:12:34Z,6111564016254648366,6121893215584981518,-7,-72
2022-02-06T15:12:34Z,6111564016254648366,6121893215584981518,-7,-74
2022-02-06T15:12:35Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:35Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:35Z,6111564016254648366,6121893215584981518,-7,-74
2022-02-06T15:12:35Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:36Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:36Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:36Z,6111564016254648366,6121893215584981518,-7,-74
2022-02-06T15:12:36Z,6111564016254648366,6121893215584981518,-7,-72
2022-02-06T15:12:36Z,6111564016254648366,6121893215584981518,-7,-72
2022-02-06T15:12:36Z,6111564016254648366,6121893215584981518,-7,-74
2022-02-06T15:12:37Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:37Z,6111564016254648366,6121893215584981518,-7,-74
2022-02-06T15:12:37Z,6111564016254648366,6121893215584981518,-7,-73
2022-02-06T15:12:37Z,6111564016254648366,6121893215584981518,-7,-72
2022-02-06T15:12:38Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:38Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:38Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:38Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:38Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:39Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:39Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:39Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:39Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:39Z,6111564016254648366,6121893215584981518,-7,-66
2022-02-06T15:12:39Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:39Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:40Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:40Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:40Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:40Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:40Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:40Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:40Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:41Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:41Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:41Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:41Z,6111564016254648366,6121893215584981518,-7,-68
2022-02-06T15:12:41Z,6111564016254648366,6121893215584981518,-7,-67
2022-02-06T15:12:38Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:12:39Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:12:40Z,6121893215584981518,6111564016254648366,-11,-85
2022-02-06T15:12:40Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:12:41Z,6121893215584981518,6111564016254648366,-11,-83
2022-02-06T15:12:41Z,6121893215584981518,6111564016254648366,-11,-85
2022-02-06T15:12:41Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:12:42Z,6121893215584981518,6111564016254648366,-11,-85
2022-02-06T15:12:42Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:12:42Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:12:42Z,6121893215584981518,6111564016254648366,-11,-76
2022-02-06T15:11:40Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:40Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:41Z,6121893215584981518,6111564016254648366,-11,-86
2022-02-06T15:11:41Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:41Z,6121893215584981518,6111564016254648366,-11,-86
2022-02-06T15:11:42Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:42Z,6121893215584981518,6111564016254648366,-11,-86
2022-02-06T15:11:42Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:42Z,6121893215584981518,6111564016254648366,-11,-85
2022-02-06T15:11:42Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:43Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:43Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:43Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:43Z,6121893215584981518,6111564016254648366,-11,-85
2022-02-06T15:11:44Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:44Z,6121893215584981518,6111564016254648366,-11,-85
2022-02-06T15:11:45Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:45Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:45Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:46Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:46Z,6121893215584981518,6111564016254648366,-11,-84
2022-02-06T15:11:47Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:48Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:49Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:49Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:49Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:50Z,6121893215584981518,6111564016254648366,-11,-76
2022-02-06T15:11:50Z,6121893215584981518,6111564016254648366,-11,-76
2022-02-06T15:11:50Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:51Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:51Z,6121893215584981518,6111564016254648366,-11,-74
2022-02-06T15:11:51Z,6121893215584981518,6111564016254648366,-11,-85
2022-02-06T15:11:51Z,6121893215584981518,6111564016254648366,-11,-86
2022-02-06T15:11:51Z,6121893215584981518,6111564016254648366,-11,-85
2022-02-06T15:11:52Z,6121893215584981518,6111564016254648366,-11,-86
2022-02-06T15:11:52Z,6121893215584981518,6111564016254648366,-11,-85
2022-02-06T15:11:53Z,6121893215584981518,6111564016254648366,-11,-80
2022-02-06T15:11:53Z,6121893215584981518,6111564016254648366,-11,-86
2022-02-06T15:11:54Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:54Z,6121893215584981518,6111564016254648366,-11,-86
2022-02-06T15:11:54Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:54Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:55Z,6121893215584981518,6111564016254648366,-11,-86
2022-02-06T15:11:55Z,6121893215584981518,6111564016254648366,-11,-80
2022-02-06T15:11:55Z,6121893215584981518,6111564016254648366,-11,-80
2022-02-06T15:11:55Z,6121893215584981518,6111564016254648366,-11,-80
2022-02-06T15:11:56Z,6121893215584981518,6111564016254648366,-11,-80
2022-02-06T15:11:56Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:56Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:57Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:57Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:11:57Z,6121893215584981518,6111564016254648366,-11,-83
2022-02-06T15:11:58Z,6121893215584981518,6111564016254648366,-11,-86
2022-02-06T15:11:58Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:11:59Z,6121893215584981518,6111564016254648366,-11,-86
2022-02-06T15:12:00Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:12:00Z,6121893215584981518,6111564016254648366,-11,-86
2022-02-06T15:12:01Z,6121893215584981518,6111564016254648366,-11,-80
2022-02-06T15:12:02Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:12:03Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:12:03Z,6121893215584981518,6111564016254648366,-11,-86
2022-02-06T15:12:03Z,6121893215584981518,6111564016254648366,-11,-80
2022-02-06T15:12:04Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:12:05Z,6121893215584981518,6111564016254648366,-11,-86
2022-02-06T15:12:05Z,6121893215584981518,6111564016254648366,-11,-86
2022-02-06T15:12:06Z,6121893215584981518,6111564016254648366,-11,-80
2022-02-06T15:12:06Z,6121893215584981518,6111564016254648366,-11,-80
2022-02-06T15:12:07Z,6121893215584981518,6111564016254648366,-11,-86
2022-02-06T15:12:07Z,6121893215584981518,6111564016254648366,-11,-80
2022-02-06T15:12:07Z,6121893215584981518,6111564016254648366,-11,-79
2022-02-06T15:12:07Z,6121893215584981518,6111564016254648366,-11,-76
2022-02-06T15:12:07Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:12:08Z,6121893215584981518,6111564016254648366,-11,-75
2022-02-06T15:12:08Z,6121893215584981518,6111564016254648366,-11,-75
