time,scanner,advertiser,power,rssi
2022-02-06T15:37:41Z,2611106149413779528,947086252976696805,-7,-72
2022-02-06T15:37:41Z,2611106149413779528,947086252976696805,-7,-72
2022-02-06T15:37:41Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:37:41Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:37:41Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:37:42Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:42Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:42Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:42Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:42Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:42Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:43Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:43Z,2611106149413779528,947086252976696805,-7,-70
2022-02-06T15:37:43Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:43Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:43Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:43Z,2611106149413779528,947086252976696805,-7,-70
2022-02-06T15:37:43Z,2611106149413779528,947086252976696805,-7,-70
2022-02-06T15:37:43Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:44Z,2611106149413779528,947086252976696805,-7,-70
2022-02-06T15:37:44Z,2611106149413779528,947086252976696805,-7,-70
2022-02-06T15:37:44Z,2611106149413779528,947086252976696805,-7,-70
2022-02-06T15:37:44Z,2611106149413779528,947086252976696805,-7,-70
2022-02-06T15:37:44Z,2611106149413779528,947086252976696805,-7,-70
2022-02-06T15:37:44Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:45Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:45Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:45Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:45Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:45Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:46Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:37:46Z,2611106149413779528,947086252976696805,-7,-72
2022-02-06T15:37:46Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:37:46Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:46Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:47Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:47Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:47Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:37:47Z,2611106149413779528,947086252976696805,-7,-75
2022-02-06T15:37:47Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:37:47Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:48Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:48Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:37:48Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:37:48Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:37:49Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:37:49Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:49Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:49Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:49Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:37:49Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:49Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:54Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:54Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:54Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:55Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:55Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:55Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:55Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:55Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:55Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:56Z,2611106149413779528,947086252976696805,-7,-70
2022-02-06T15:37:56Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:56Z,2611106149413779528,947086252976696805,-7,-68
2022-02-06T15:37:56Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:56Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:56Z,2611106149413779528,947086252976696805,-7,-69
2022-02-06T15:37:57Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:57Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:57Z,2611106149413779528,947086252976696805,-7,-76
2022-02-06T15:37:57Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:57Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:58Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:58Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:37:58Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:58Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:58Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:59Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:59Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:37:59Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:59Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:37:59Z,2611106149413779528,947086252976696805,-7,-75
2022-02-06T15:38:00Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:38:00Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:38:00Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:38:00Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:38:00Z,2611106149413779528,947086252976696805,-7,-75
2022-02-06T15:38:00Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:38:00Z,2611106149413779528,947086252976696805,-7,-76
2022-02-06T15:38:00Z,2611106149413779528,947086252976696805,-7,-75
2022-02-06T15:38:01Z,2611106149413779528,947086252976696805,-7,-72
2022-02-06T15:38:01Z,2611106149413779528,947086252976696805,-7,-72
2022-02-06T15:38:01Z,2611106149413779528,947086252976696805,-7,-72
2022-02-06T15:38:02Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:38:02Z,2611106149413779528,947086252976696805,-7,-74
2022-02-06T15:38:02Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:38:02Z,2611106149413779528,947086252976696805,-7,-72
2022-02-06T15:38:03Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:38:03Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:38:03Z,2611106149413779528,947086252976696805,-7,-72
2022-02-06T15:38:03Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:38:04Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:38:04Z,2611106149413779528,947086252976696805,-7,-72
2022-02-06T15:38:04Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:38:04Z,2611106149413779528,947086252976696805,-7,-72
2022-02-06T15:38:04Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:38:04Z,2611106149413779528,947086252976696805,-7,-73
2022-02-06T15:38:04Z,2611106149413779528,947086252976696805,-7,-74
